                simTime,               simFrame,               objectId,               category,                   type,                vismask,                   name,                   dimX,                   dimY,                   dimZ,                   offX,                   offY,                   offZ,                      x,                      y,                      z,                      h,                      p,                      r,                  flags,                   type,                 system,                      x,                      y,                      z,                      h,                      p,                      r,                  flags,                   type,                 system,                      x,                      y,                      z,                      h,                      p,                      r,                  flags,                   type,                 system,               distance,
+1.4666667431592941e+00,                     89,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.6102554763791971e+02,-1.9074360369800849e+02,-4.9522597692372673e-03,+2.9131894111633301e+00,-3.8735019043087959e-03,+9.3655387172475457e-04,                    0x3,                      0,                      0,-3.2791802883148193e+00,+7.5987994670867920e-01,+1.3038450852036476e-02,+4.1620571166276932e-02,+2.6303170670871623e-05,+9.9023943766951561e-04,                    0x3,                      0,                      0,-2.3011372089385986e+00,+3.9108833670616150e-01,+9.0249506756663322e-03,+1.5372856520116329e-02,+5.2796600357396528e-05,-4.6536950394511223e-03,                    0x1,                      0,                      0,+2.4316878318786621e+00,
+1.4833334106951952e+00,                     90,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.6097057044010739e+02,-1.9073090468677546e+02,-4.9516810534704619e-03,+2.9138863086700439e+00,-3.8730492815375328e-03,+9.5172412693500519e-04,                    0x3,                      0,                      0,-3.3175449371337891e+00,+7.6632332801818848e-01,+1.3187317177653313e-02,+4.1812404990196228e-02,+2.7159332603332587e-05,+9.1021531261503696e-04,                    0x3,                      0,                      0,-2.3016562461853027e+00,+3.8721245527267456e-01,+9.0228412300348282e-03,+1.1510028503835201e-02,+5.1369712309679016e-05,-4.8014470376074314e-03,                    0x1,                      0,                      0,+2.4881126880645752e+00,
+1.5000000782310963e+00,                     91,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.6091495372652014e+02,-1.9071809902614893e+02,-4.9510835877171512e-03,+2.9145853519439697e+00,-3.8725819904357195e-03,+9.6556171774864197e-04,                    0x3,                      0,                      0,-3.3559169769287109e+00,+7.7270859479904175e-01,+1.3336079195141792e-02,+4.1942082345485687e-02,+2.8039276003255509e-05,+8.3025696221739054e-04,                    0x3,                      0,                      0,-2.3021183013916016e+00,+3.8352331519126892e-01,+9.0206637978553772e-03,+7.7806408517062664e-03,+5.2796600357396528e-05,-4.7975005581974983e-03,                    0x1,                      0,                      0,+2.5451846122741699e+00,
+1.5166667457669973e+00,                     92,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.6085869739464817e+02,-1.9070518762857813e+02,-4.9504668652208704e-03,+2.9152855873107910e+00,-3.8720995653420687e-03,+9.7801687661558390e-04,                    0x3,                      0,                      0,-3.3942947387695312e+00,+7.7903902530670166e-01,+1.3484734110534191e-02,+4.2009547352790833e-02,+2.8943000870640390e-05,+7.4731017230078578e-04,                    0x3,                      0,                      0,-2.3025217056274414e+00,+3.8003060221672058e-01,+9.0184165164828300e-03,+4.0479004383087158e-03,+5.4223488405114040e-05,-4.9768071621656418e-03,                    0x1,                      0,                      0,+2.6029036045074463e+00,
+1.5333334133028984e+00,                     93,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.6080180135957511e+02,-1.9069217135195211e+02,-4.9498298724687771e-03,+2.9159858226776123e+00,-3.8716013077646494e-03,+9.8908261861652136e-04,                    0x3,                      0,                      0,-3.4326775074005127e+00,+7.8531795740127563e-01,+1.3633277267217636e-02,+4.2016550898551941e-02,+2.9894290491938591e-05,+6.6393899032846093e-04,                    0x3,                      0,                      0,-2.3028652667999268e+00,+3.7673774361610413e-01,+9.0160965919494629e-03,+4.2021271656267345e-04,+5.7077373639913276e-05,-5.0022704526782036e-03,                    0x1,                      0,                      0,+2.6612694263458252e+00,
+1.5500000808387995e+00,                     94,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.6074426555429289e+02,-1.9067905099750087e+02,-4.9491726094607552e-03,+2.9166851043701172e+00,-3.8710872177034616e-03,+9.9873752333223820e-04,                    0x3,                      0,                      0,-3.4710643291473389e+00,+7.9154878854751587e-01,+1.3781704939901829e-02,+4.1964191943407059e-02,+3.0845581932226196e-05,+5.7929474860429764e-04,                    0x3,                      0,                      0,-2.3031489849090576e+00,+3.7365016341209412e-01,+9.0137021616101265e-03,-3.1415370758622885e-03,+5.7077482779277489e-05,-5.0786542706191540e-03,                    0x1,                      0,                      0,+2.7202823162078857e+00,
+1.5666667483747005e+00,                     95,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.6068608992548207e+02,-1.9066582730948619e+02,-4.9484950761966833e-03,+2.9173827171325684e+00,-3.8705572951585054e-03,+1.0069868294522166e-03,                    0x3,                      0,                      0,-3.5094540119171143e+00,+7.9773503541946411e-01,+1.3930016197264194e-02,+4.1854597628116608e-02,+3.1796869734534994e-05,+4.9496133578941226e-04,                    0x3,                      0,                      0,-2.3033726215362549e+00,+3.7076944112777710e-01,+9.0112341567873955e-03,-6.5756584517657757e-03,+5.7077264500549063e-05,-5.0600045360624790e-03,                    0x1,                      0,                      0,+2.7799420356750488e+00,
+1.5833334159106016e+00,                     96,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.6062727443760895e+02,-1.9065250097447014e+02,-4.9477962591636974e-03,+2.9180774688720703e+00,-3.8700108416378498e-03,+1.0138211073353887e-03,                    0x3,                      0,                      0,-3.5478458404541016e+00,+8.0388009548187256e-01,+1.4078204520046711e-02,+4.1689217090606689e-02,+3.2795724109746516e-05,+4.1005411185324192e-04,                    0x3,                      0,                      0,-2.3035356998443604e+00,+3.6809915304183960e-01,+9.0086888521909714e-03,-9.9228313192725182e-03,+5.9931258874712512e-05,-5.0944332033395767e-03,                    0x1,                      0,                      0,+2.8402483463287354e+00,
+1.6000000834465027e+00,                     97,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.6056781907329128e+02,-1.9063907261905217e+02,-4.9470761583616631e-03,+2.9187686443328857e+00,-3.8694476243108511e-03,+1.0192154441028833e-03,                    0x3,                      0,                      0,-3.5862388610839844e+00,+8.0998766422271729e-01,+1.4226267114281654e-02,+4.1468806564807892e-02,+3.3794578484958038e-05,+3.2366465893574059e-04,                    0x3,                      0,                      0,-2.3036375045776367e+00,+3.6564514040946960e-01,+9.0060671791434288e-03,-1.3224630616605282e-02,+5.9931258874712512e-05,-5.1833670586347580e-03,                    0x1,                      0,                      0,+2.9012012481689453e+00,
+1.6166667509824038e+00,                     98,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.6050772382871924e+02,-1.9062554281124198e+02,-4.9463337602776982e-03,+2.9194552898406982e+00,-3.8688669446855783e-03,+1.0231932392343879e-03,                    0x3,                      0,                      0,-3.6246316432952881e+00,+8.1606119871139526e-01,+1.4374199323356152e-02,+4.1196022182703018e-02,+3.4840999433072284e-05,+2.3866779520176351e-04,                    0x3,                      0,                      0,-2.3036782741546631e+00,+3.6340600252151489e-01,+9.0033644810318947e-03,-1.6367062926292419e-02,+6.2785256886854768e-05,-5.0998115912079811e-03,                    0x1,                      0,                      0,+2.9628007411956787e+00,
+1.6333334185183048e+00,                     99,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.6044698871798448e+02,-1.9061191205869565e+02,-4.9455690649116511e-03,+2.9201364517211914e+00,-3.8682688027620316e-03,+1.0257406393066049e-03,                    0x3,                      0,                      0,-3.6630237102508545e+00,+8.2210427522659302e-01,+1.4521998353302479e-02,+4.0871944278478622e-02,+3.5887416743207723e-05,+1.5284014807548374e-04,                    0x3,                      0,                      0,-2.3036580085754395e+00,+3.6138588190078735e-01,+9.0005807578563690e-03,-1.9444672390818596e-02,+6.2785038608126342e-05,-5.1496587693691254e-03,                    0x1,                      0,                      0,+3.0250465869903564e+00,
+1.6500000860542059e+00,                    100,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.6038561377263716e+02,-1.9059818080979349e+02,-4.9447815655069942e-03,+2.9208114147186279e+00,-3.8676527328789234e-03,+1.0268714977428317e-03,                    0x3,                      0,                      0,-3.7014138698577881e+00,+8.2812064886093140e-01,+1.4669660478830338e-02,+4.0498696267604828e-02,+3.6957619158783928e-05,+6.7855238739866763e-05,                    0x3,                      0,                      0,-2.3035769462585449e+00,+3.5958468914031982e-01,+8.9977141469717026e-03,-2.2394878789782524e-02,+6.4212144934572279e-05,-5.0990944728255272e-03,                    0x1,                      0,                      0,+3.0879387855529785e+00,
+1.6666667535901070e+00,                    101,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.6032359903754298e+02,-1.9058434945334361e+02,-4.9439707553071898e-03,+2.9214794635772705e+00,-3.8670185022056103e-03,+1.0266067693009973e-03,                    0x3,                      0,                      0,-3.7398006916046143e+00,+8.3411377668380737e-01,+1.4817180112004280e-02,+4.0078580379486084e-02,+3.8051603041822091e-05,-1.5886482287896797e-05,                    0x3,                      0,                      0,-2.3034358024597168e+00,+3.5800123214721680e-01,+8.9947637170553207e-03,-2.5206951424479485e-02,+6.5639032982289791e-05,-5.0245029851794243e-03,                    0x1,                      0,                      0,+3.1514773368835449e+00,
+1.6833334211260080e+00,                    102,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.6026094457873302e+02,-1.9057041831925238e+02,-4.9431356207993125e-03,+2.9221396446228027e+00,-3.8663654122501612e-03,+1.0249504121020436e-03,                    0x3,                      0,                      0,-3.7781836986541748e+00,+8.4008723497390747e-01,+1.4964551664888859e-02,+3.9613161236047745e-02,+3.9193149859784171e-05,-9.9383149063214660e-05,                    0x3,                      0,                      0,-2.3032341003417969e+00,+3.5663667321205139e-01,+8.9917257428169250e-03,-2.7925146743655205e-02,+6.8492809077724814e-05,-5.0097997300326824e-03,                    0x1,                      0,                      0,+3.2156620025634766e+00,
+1.7000000886619091e+00,                    103,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.6019765047545957e+02,-1.9055638767689925e+02,-4.9422766687395548e-03,+2.9227914810180664e+00,-3.8656934630125761e-03,+1.0219120886176825e-03,                    0x3,                      0,                      0,-3.8165619373321533e+00,+8.4604465961456299e-01,+1.5111773274838924e-02,+3.9104163646697998e-02,+4.0310918848263100e-05,-1.8230006389785558e-04,                    0x3,                      0,                      0,-2.3029730319976807e+00,+3.5549142956733704e-01,+8.9886011555790901e-03,-3.0539853498339653e-02,+6.7066139308735728e-05,-4.9750148318707943e-03,                    0x1,                      0,                      0,+3.2804925441741943e+00,
